MemberID,next_buy
c945ed1f3b475cf3f65bffe39b20c2d9,0
58636aafd1efc46a09956ea786e1c892,0
7a1e1b08a884f103fd89bbf2dcb2193a,0
62e6a73b14cc2f1bc7942e3cc4658506,0
97905bbe27aadba2dae811e6ccc77bc6,0
44a865c462c1e7218243befbc35a9f69,0
fac2947d653d7d031a2572e7cd643d0f,0
9b2f2460966aeee51707ca118fb99ef4,0
b462c4d66c900ca583f01d784023a06b,0
8573dafed9f5b4e0dd381396ada2a754,0
32b01316221bd0d893f64101f6dae19a,0
3723d5cfbc560465d50ede7e73ba70c1,1
e2c6de40b94d552f62764a3988a4c258,0
270036a0edfd3db392658828f2161add,0
34788a6238b5faeccbfac1b2051bdd80,0
eecb10f8b4eed379da098e4315f7566c,0
f65be306f7cd5c7ad548e45067a0b57c,0
11ad815ed575360930a4816ce181d342,1
bbe091944ed98928bca469a4889ecc89,0
d2973090b4e8604cba71f95b8335fdca,0
c8e151e51b1fb3372bd341266c66993d,0
98f8e3737aeaffe09b41cee2b840d176,1
124419df091adc8571e4c84e3a2d2d61,0
bcf75433ca6e30177d4e00ade2a9f058,0
18dcb66f7fdc80037ded5eb9c31ceb23,0
9303449cf5688004af8f36f5a64a1d6f,0
449e45da11c842903fe461edff67afe7,0
56a9126ba08c447f234280e88b68c261,0
6c3ad7b6a29d8a476a03b2b47feaae82,0
a5263396b111bdaa23e0268a73002bda,0
88312b307c561f78fa39e43ccdcc1d25,0
1798d0a02f2406eff3a32b1b9a564793,0
4a785a76776706520f11747aa3a77f88,1
d2ed0f650a2b9195c4489f4be6b2dd23,0
786bab7657a332798257c3ae36c94efa,0
096902b6233de48d9c814f2cf93d53c6,0
72bf245291be6671160c692dd0eadd9d,0
fbcf61e585c4931e4c8e9b2321fd9065,0
c113a4f4682020fba00813a0f0d11355,0
04bed67171801a769115d0214ebdbb83,0
88cfa1d64115dd74bc5f56ec3a8c25bb,0
6c593b1fa05fc9b6dec92fc5d11639c3,0
c54181d85ca69c824800a9cc654b4c7d,0
646fcb389aad9c3bd31b9adcd5ab678a,0
55767cfb41ee5478b446700602d72342,0
078c624eba7ee0b853d77238eddd955b,0
ca23d249830b9a8ada1493ccd39aefb3,0
e7614e38dfc20e47790f619646f254ff,0
465973c53f4b3842646f58438636ae4e,0
bd22d562af17cb33481fdf9d87aeb5bc,0
88b5ce4a8b326b6c178def56bde491af,0
dee793ce4aea3c02b09dc0e2b7ae022a,0
7ff6f79021429c160d757a56d1470a1d,0
52d062f5d5bce0d331a0f176b3b3a249,0
4f687c5db51245cb3445788784e96946,0
75dae8ebcb8029f7c0e02893009bce81,1
63876d3865c589c65c4ca6df397c2c13,0
3518a96bc0a3ca32999e046528b98515,0
8378a051d23e336c280bc13376e06bd6,0
4308335292ccd9e72ac3c34689a996db,0
0d1f99df2ee8fcfb9a6ab911d8ed40ec,0
78280e2179402cdfb27a788c72c4a882,0
0ec90955be29c66bf286132507196c1f,0
6225bd5b92e3a0a38172ae6267400427,0
e2056c7efeb609fdbd8af858eea22098,0
b624044b96e6d2199902cbf2530db9fb,0
f91ff91f0da39d2787371a4911168183,0
574d3bc80606f3e3a3b6a807c81313e4,0
88a0668b0d6d39f09afafbd9a66d78ae,0
0cea38c87f1c6760169dc867a0fe5874,0
9a33658087f0f6e67777a5d0d9be8b54,0
c9d542c56ffad363c010fabe99c335e2,0
166574cb69880f1c4482557e169d842e,0
d4d05862eeedc8f3d051d030e0e374ee,0
565ec7e5cf4599d9de98b1d835047479,0
e80ee1e3c26b07b1f51c186e644441a7,1
84906ad69eb5ca92dcb0dff67c59906b,0
856809bf2356babdab5408c9b4223cdd,0
4e636816981dd3e7637248cc23638385,0
fcbbf2702524aee2e06b662a941d4814,0
7460093e49bd47f0aeb85ca47993c185,0
eb0b3142659cc27158294729d8b91d5d,0
a9303c0e90374b3ea657811e8d27608a,0
3c37201e872d5bb2a5530109e29ea65b,0
f646d45ddf7b742a8cc2d687466f68ac,0
a1d40266858dbdabb308b6ebe7ac2b57,0
13c1a86fedc6b6a2cb5c6d57aafe58cb,0
4b29e64d4e4d4fac4f09b1fae0cad63f,0
cfd5631bc75310eb19e697a7c6898a0a,0
8aa3be4c5589f3c05cc8f7812e46b686,0
d4368f5d962ae1875f7383dd02196aa9,0
50ace7c7fba4e3172c5f5f0cedbd4597,1
c4b72920860aa5ec48c1e6390a16d49d,0
8e80b932d68dec49478f64820f9bc70c,0
66d6e47013971ede41cd81d64e621942,0
07dcffd4e0307d326151ef3ae197aecb,0
e784ef125019405ee50979ddb5eef2c3,0
d35bb5639e8bd3c04168cec8576fc31a,0
76547543f8b6e2c0adfa96648f1a5e0d,0
4fe3d885b5cf9036a450e8465dc13267,0
830f8cde3a742d3c48170c179e6bcdcb,0
b20c2e9f642cc86ce37d572ecc6e974e,0
c644b588a396c3803201348dfaa103cd,0
4eea174df2961f6c4ec8dbcd076eaa14,0
436cf57e256979a3848784eed68fd2f6,0
37eb7b1ca073304d00cbac58215b5041,0
0ac1a6a47ef0c871495c0f7544f0dcc9,0
5738d073c74dfa6b9f9f98deebd7f45f,0
654a2c840ff84edb3b6c50bc1452415b,0
ccff24953d401a2c5ba6c9702364323f,0
d55c95f40a185039d130835d8ed01d8f,0
1d42ae23e20fe15442b6ae5ec9fb594b,0
2d8db7767c6550af76d714d0d427bef6,0
f5fc20748bb544794ea69eff37f9a74f,0
ad35852bf94177dac6b4f960b03603ff,0
f4d1a1f23702b96c77d7390cc108e247,1
6990923b425321f033abf3d1377a3b17,0
422e5711346fa5b23421c2281e869f05,0
29ed3087bf7d7a17c6d95e65ada5cca5,0
ff88db6371ccdf1c167abe7f80a302aa,0
eb91cb50c4ec09d481e88e63ccc46649,0
31c92acadb81ce79e158639ae61418f3,0
fcbc9c11ef48ace7ea6ff73782af1622,0
d99df925f947a30bbaffd7d7aa8e6ba3,0
a61a3a7dcbcd45ff1410377113d606f1,0
45ff1e502d818a206bebbe4d3f92105c,0
e896ac3312140ba83da030b20ee6ff78,0
66eff083806c9d3c7de15a87e7a99914,0
241c70fff761e7bf1ed32295859c278b,0
40b6264f484e96b763efbe217eeac11b,0
1dd807d3632dad6eb63e4c889009dad0,0
c1b16a2d5abd99e76cd9350d45044caa,1
dae4e96441a2f7b31eb355ed686631ba,0
2dc49ea99f778153d4b37bef40594875,0
b93061d58eee8b02cdc0667cb398a96a,0
548677c5a2d9de61169712dcbfa151fc,0
883628756db0a04a77eabb48c01ba6c8,0
01ceb7a94fd74e8a3de88d6f1d2ad65f,0
a72f4e4bc435f24c057ea72ff46c1460,0
0661b577cfeea2daa6f107c129bfd679,0
e05bce1cfca3ba08d71c61f66d1b8f69,0
b5aa0e26e8672c6fc97b55dd07aeeae9,0
5f06c2e6f72bc448fbedb3c1f56a0430,1
622e6050a5dc628f3aac0a631f3b66ab,1
1fa87d15cfc6efe1c08301aa052d91b3,0
6e85bd915416afe504531aa9dade6a24,0
1d59f88b33d4264e7326c3444c26451b,0
55f8b44c30fc4a5aa786cd3fcaacfff0,0
2fd0da89aa9d602a1e11841e5aa38432,0
d99882b5dbd72562f8443491a7cb4fa7,1
5b318636cd08cc91fb8b152d01842ebf,0
aa375b92db53f113c1ab31dd6d2f9999,0
42b864410bc83c0056a8a3d32b0aff6b,0
01c1808441a963df2d3a5ad59fd2fe46,0
0eea892af8b482a08a0023826f8f953b,0
e49dc529af328544fce0cea5e66faf77,0
aef84d03eb02f99dd6e842f4f7939ab2,0
e9c2676e21fde040f5cf12b4752bd0d0,0
37fe8b13b69822696703d083be0b7bf7,0
06af1a893e815f556950656d11bf968a,0
777b7684f1fa0fef36bcd9441522ddaf,0
92d5f1880abb8a12a61e0783b4846688,0
57906398bfd28086ce9fb98027c35d8e,0
7d6d9542f8b35a54b7b57330da53f277,0
5f5e73372957089ac3dd7f2a95e31704,0
7fb6acc75db81afe425c1fe3b65d8985,0
64cf0121577ea8f2cfa0eaecc7a7966b,0
aa0ec8553ea22552907375100c36ae50,0
4ed5541da3397dba2a495c7c7310f790,0
8f868011ff19f45337885240929d0991,0
6f7099f24b434c7df7478a4a455ad620,0
291bd90c7f2701e54cfe1e90e298031a,1
9e6623dcf8eafa1127baae2e5a25102d,0
a6b5873d6c26f45517254d7915592aea,0
1a3a5af577c5b9169c87314a28485ced,1
e3bbb1633779f1667d2e50d811e99a13,0
1560ce6650fdf50d2e72043994b6a15f,1
a327889674febaa78cf14eac7b64e989,0
b1376bb89693ddd7230eb69c416b4c59,0
7040eef5a1bea1faca26a6da67b56324,0
a84ee2f91d2414fb2889d5942b5627fc,0
fa60842a955871dde3c92be8c1420cdd,0
34a89ba926f5d3465df3fd6d6c5f6371,0
617574ab9056fb9f6dad1d4080b8b33a,0
341cb854d936815822a3aecb8cd1f5e7,0
bbe99115fc626dc163afb1a60818195b,0
bc43d70fe8041e51717edcc03faf2541,0
c506896dfea96c924a0c80b15054fa87,0
fcf5ee3d520159547b13ecf813dffdd5,0
a6a27d3cebd51c22c8c3657693ba516d,1
f9a282d306c9e8a14846e3c864a34153,0
bddeb1e887d8937bec416f32544b087b,0
373b1237387c90fd78c4d015a5b488f5,0
4d727c1f58de36d95d3f777ba0b79c0f,0
7fc5cbb118c74353f32672cdcf279937,0
2f120fc583fdaccf969d846579c3260f,0
77042555b20cf556730a5531838446ca,0
3fe8db8c63207c97045f14fffd898334,0
0fb1f64f0ff1912dd881e27768aac780,0
258578d59a2b3e9f9e7f6ebd5dc9997e,0
8b5ea433d03622552a8655491950ea48,0
413713f93fb6454497517d111c6802d3,1
66d65dce6532a0109f0e2a6523d24d15,0
add74b53c4328d74e91584fc8c76d9d6,0
9ad6968eeeef1cc6c0e98db2144bed74,0
86de78254f4600c62c9f236f40edd823,0
25b69292f38a0c9afc7e9035ef1d22aa,0
92bf97d1e35383658db57a0b4eee2c71,0
3def493efcbf748bcff24d5e20f564ac,0
9ab7c1e5e8ec3cb5e08eb99e4f9a75ef,0
beaf339c6612f95ebdd24796b53b7b0a,0
1597d66a900a1c095f9db8645ecd3e61,0
67b4c59afb0f0fcd22ff7e60ca0876d0,0
e28490d6ddb130284c3767465b3016e7,0
9ec1a21cbf59e4941a87e1069d8a853b,0
4022cd5644ded0b3448d4786ec1a6a3c,0
ad5a27c0f487b57b7fb92379ed78feac,0
42ed1470355181e71b811bedf55d6061,0
eb32890591409638d54b573adf193431,0
dbca42248cb5944f424ee8737ff545c1,0
70b3267249ec2dd9ac1e1ec822bbbfdc,0
c72caef75c1e80cddbfa33fb6176808e,1
c645739528e89f46084c26904c57f802,0
5617d95ff99a1eac82f4c02be99387cd,0
d72c76831985c32bc059fa4ee7f5e6ac,0
a41eb622c5aa277c928bf99b191eb696,0
3dc93a6840c54c3f0271ecaa356ede89,1
c0c88cf1f48fa255f634cb3ce56bb93b,0
43b6e7354fe2dd77a11b52c3b8d794e5,0
455923ab31e63a700206ccb731ee45af,0
b5655737f5dfa7689da042e5391b2a5b,0
c5d67ffd8225120065d7e3368200dcaf,0
fdffa767424360ec21628f661814a5df,0
e7ff3762a8b783f91812645018a8c332,0
218f348da58936a1c6ed17f4ab03c9e5,0
56126acb2d9ee6029ea367261b4bf42b,0
16734f80a4cab9b095dda00726e2a7bb,0
1762e64087ccdb4e4d3fdab4a75883ee,0
60197fa7040bb21d381f75e6b4db471d,0
6363d41b654844c0cda5b5ca751283e7,0
a9e79f3f7e7064d494ecc1a22c8c3c0f,0
25969411f5ea313edb6c425e1f603d1e,0
684c998999f1157160c5ea7441cea5fe,0
7f20677450f9cb867d7ada11aed4b03a,0
569d07f96d5d93a5dba2c8d0e6f73ddf,0
2a8f7afbd317fcf394622833d9734449,0
dabad06f99a5eb6faa4dce7c773d67e1,1
7cb7e7fc90069963017a783beef7460c,0
d0b2a3614bb0e8182ffb2217201bd3fa,0
281a6d3955c14323f07c22c1421e2664,0
401e90ca325c585d1449345eb3c52641,0
c0064f16b82ad863fd3fb0cd4c8ff506,0
165433df26e50edb3816f570b1376cff,0
4e45346f58335f71f5b73142a7b3809b,1
c4b7fda3f764d428d8000a34b6564bd9,0
8e0963e0ae1674c09020aef03b233ef3,0
f79a66eb1c8d3dd7dcf0612de10e7764,0
71ac0267ec5e084435cc90a22e3d3af7,0
39d58b5bb0744b3f68f25e41c062bce6,0
459f6e6beb60a9bad0067326a75c899c,0
a0f663588d668273c9bed19f36fd5780,0
2a51a27ef29912920751c010600cf086,0
8d7de60a1b83f491acc0f3fa7fea4a31,0
5c67c00e3b9b9371b7a338f9accb905c,1
8fc58dab142be299b22bc858b9dc1b46,0
ac550ea42b3614c7fba1895cd37095e7,0
0ef616df10932280964aea2df61068f5,0
00b2ecdda827cee4485a137eda9efc6f,0
50da6c1ee81fb0cb58b9323b35213fb5,0
abed8692c4199f1e7fe51f79bf5bffc3,0
38b5c80487a6c1ca12f3f04ecafd520d,0
8d49e21a5861b391a55bea0573320a75,1
122a10bf1e749647fe1d389575a95285,1
b678c35a3221af142e56710c1977e8c6,0
8704f38512ec40a7821620cac53e2ddb,0
6f8353bc57c8a135cd19623bdc950264,0
ca5c0d72c569173937d369b9091e9b6e,0
c72b2807201420d71f1955587e43e3ba,0
c7deec1c35c202954ca13ffd5d4de560,0
1ac308f913f5f664326a1ccd83a202b2,0
12bce3d048b28c5bd0b5f1cf604f4cf9,0
210ea26861b95cdba3727013cdc36b81,0
370096ba7aa64277d8f9382dd5700b7f,1
b9932b2fe7263ba22fe723828f294494,0
0f1f0c2edf936d72b094d42c50b8e3e5,0
4387bf0e21e64269829eb4cc9746ed46,0
927f8d42fefe2c661f901d6847431883,0
31909996711c6f2a362c04638ee7f115,1
d8adedbe98f2dd4f8f3fc88800aea7a6,0
61e083fc252d1c24907d3f48f1321e7f,0
1bab769cc59a8e7cd124de8eb5858043,0
dddc46ed65048ca2640c1f86aef64fa4,0
8d30a8ab8698bbac14c84e289e7d6ae7,0
6cf7cd0ecabb6f62a8658795a6256271,0
7f25922c1552f58890ba228dfd985dc5,0
478b4c46173007746752dd47f2c277ea,0
d6b53ecdedf258cef3dfae93e8825e8b,0
0af10549496f2611140486ca8578c966,0
abcfdfdde3ef450901905a23af25ce84,0
26f4cc790caaed1fd42a67d8529af204,0
53979fef5a6326d46eba3945ffc55c93,0
8c9340a2ab2c18a6f19c5625a2bb1dcf,0
84bbc0a5437bc7b5c24ffa2b234fbb9e,0
738a1c35ac3f7d134119cf1e00cdfeff,0
a7b1ed2a9851b36636f90b8ccf758530,0
ee86d141c4b6bdd90523f777aee4f2cb,0
c5ebdfa9e81dd48a09121626a6d778cd,0
222b08cd8a17c0b2a74b7204ce276eaa,0
b6340f1b5e0243c511eea417dab5325a,0
de448fdede4bc7976ab4a464d211e8a3,0
b4de7c45eb5c3e1beeebcff0be0eeffc,1
b659b85076e01dfe5019605853609d2d,0
0d8ca24eac1fef226494962f896033be,0
f601b50fe87e12f0ec57fa18fb3f5d9c,0
9ad5f58871643d0b75288376e13c2df1,0
703bc3809a5f6204bd339344b7c2ca27,0
132d744e66121553a8a8126fd8fca283,0
372967d269695c0bf7bb8072e96b2e7c,1
d8229742df9709f5ac7b309179959721,0
983c99ae174d9610d3afc3dbefb7f69e,0
b51f45e500d736f572fa6cca7bea14f8,0
f84bb1e4c5dd6ce2594983e21f15160a,0
8d4725f9f3b6fc5a01c200da6f263887,0
9529dfd4f236de9749671905a932c3e7,1
2a66a820c9d5be8d5a5249fdc7059ffe,0
f07da6120ce0feab61de81248699c02b,0
14359c8a21f963b9fce27925c5b96bf5,0
4d947da4b87d66e911a32aea93aa008a,0
714bb94e03e749f1c1ef754923332ab0,0
d144520fde98a674045c13e989b12540,0
0e7cb43360e7a58eaa4002d67d728000,0
550128f2eb004c10fe2d39d8888599cc,0
2c3991471d81dc8431b2e3de16e3f336,0
fb29e0738be4f8838c3d6047cefea5a4,0
e4649fe56d842803d9b8fa5c7399c5b4,0
79c4de6b7601daa9ed45cc213daa8f3e,0
269fe7a4a39990e3ea5a1766e2c5aaef,0
0bd88531abab05cd496ce9a0ba607dd4,1
b9330cc42c1efd410de91f9becc9bf8d,0
fe2aae565fe659bfb57a8112cd06dc8c,0
887f298ca941695503886737cdb59125,0
7c6c6fbc8da9257f5bbf7de29d221007,0
7a23399e10c7544450919fe1fec77c41,0
893a747760677ef1e2ed4843a1022162,0
d71da0abdb348d83b67272ca5b71bb59,0
c6b5728d3ee08533a7df87c4af5c5831,0
8704c2e4c2df1b366f261d822a9399ce,0
31110e517ec13c0db704448f4b9dec82,0
fe75acd7e0205e9331794639c988f8bc,0
aef2a0c40d8650e3c4cd7b99f92d7d13,0
0ff0c5865df0013e189319f4244f24c2,0
00f135541a0d95110485d9873560817f,0
3b3acb6366bff7ac119fdae3d5e01969,0
f6535fcdd246f560d5989316adc1f6f2,0
2cdc2b9b1d7df52b10ca92e949b33b49,0
1f6eb45751ce1eec6f6ce9fcb9bb4d41,0
b41d978a9a61fa88ccaf8409e2983dd0,0
abde93e611a2f317c990aab29a0e1a01,0
b00c1c44c44d20787eb6e23d1482e603,0
99873b08309a7f6560d8c45c4c339b45,1
8cd266683149db6858b576438a84cfff,0
aabea45f9938909bed352df85b086b19,0
689a394bf5f26fdba339835ce859a062,0
1e743e829cb58a2e6d5f900d76f6fa9d,0
f78095890e0efba7b69ebafe3184563c,0
94d3c0508f861be1f5ee4aadca3e99d5,0
b46c1cf0928268eee2e171f6caa6ff57,0
ec5f40d6fb1a015851d3f2dbc57cdcef,0
bfeb607dd35d076d56e89835d21d342d,0
58bc4877b365f74fabfc66af8895f6e9,0
909f98013efc5c355f1d21b3034a871f,0
bc11d578859ff498d02c43792ca738c0,0
5715481c263ccb75a5f19834cddd4bce,0
6e5d73c6d4dd9cd84862996ac5320b08,0
45674e30d14dccf7c8e547573e3f4eed,0
6f64008644ec6349c64edc538eef7c7d,0
49fc6c7a740a467eb36cee120e71c872,0
a3fccaa96deb37111aabf172dc5d8f3d,0
a6e5479349ca1ca607066250df45b9f9,0
2050c050162debf91c5f4576d5f04f40,0
2fdc7443b64d4c0c43b93831a4243b1a,0
9579a70c2a34376306c389dfbcd970f6,0
38ac971efd2242e99f7a704c0fae649b,0
92e9c86473a6199ae73f03367dd5b64b,0
fab882c1aa1867758e55b16562c369a2,0
d82d6a2a82c42c2a8db29e5dca9b6fc1,0
fa1d3b22a135436a547716ac877d92bd,0
df258ae203a86f661b39e74db9e22292,0
6445b5816d968134fcd254ee76f11172,0
441d23b802ddd7a2cce637817186947d,0
f39d9d3c8e44c31bc59ce52096accf8c,0
1b182cf3ebd57cad54f3b70fc891983f,0
69b9202b28cd331177fed7f297212649,0
ec85d59330f90d36d92e6abd45f2055c,0
cce6b2f2bc33e8fa3c6efa904f373f52,1
e30bdc3639d46cffd71b0f30fc992639,0
de5b241fa9bcb607e9b1bb716ca532ee,0
2f7eb010b5cab6cfe1ab9a43ad402385,0
e6cae95b6f7d9286b22d389600c9202f,0
04340df98585ed9345a0a9e134065197,0
df0c68c151d18e89d1e6c62ad6292d67,0
e9ab9465d53c6603d50439b8ae7db36d,1
2105902351811159a0ff8740bed0c3be,0
50eb5dbb2e49bc0f4f2dd880ac47be97,0
ac483489674cf6c078fbf359d5ce8595,0
217dcb6e35c519f9c85640b89b0e538c,0
6fffc95509e4f2dafa3a9decaa19427d,0
d46b2d5f1a694578df9ab3b0eac6c4da,0
2f2ee158215cf6cf628ce86d5b83c327,1
75a0f432107074183c6856afa4208972,0
1b76b3c36e73fc96f51d7c76e2ea8018,0
84d6e902951728453250634ccab78dab,0
db9977ae652c232489d863267bacda83,0
7a5d37b2ad28493cb1c5dd5db9910bd2,0
e5057d5a01a8a19100b84a0df7976c84,0
bfdf59ca2143cd2078aa41dc3698cf4f,0
4ef205a387af4a524ef55df57d429b5d,0
c69ff3385ae879f7f480f0fec5ff42b1,0
43de35e01229abb52744c21e734befd5,0
265eee81ab31b2504980a837a9f163d6,0
fac53574b8ac01e7c7dc87d633b375ea,0
7bc29d38d85657c9581e522a1b3896c3,0
40a48a28a15fbc07141e7de80c75356d,0
998e811c815048aeb713172c5f417c9c,0
be5e815542178666bbfef4839b0e59f2,0
e4538694219190532af55be7fbf12115,0
2869cc13dcefd3f56e9c476c45eb0259,0
ad7e3350d89bc5a2f6e75ae0d65a3d21,1
5f4b6c1181b8785735fe810b5b57135a,0
1dcbbc975653e550cfd11855ff8cc656,0
cf9703674b2b2d37ec97a4b3fe5866b5,0
fe449bc3a982df001821ceef240a76d7,0
f6f7d74799f42c878ef8282c0656f19d,0
86f0246ceda66944ed7419ebb6429468,0
b4ec06960c1657449060f065a58fd645,0
44fe2d974100498a1ebdf3a90f2a3ef0,0
ac30716af7308287864984ffda50a10e,1
7cc23e0d2941cd9e263997ce1a3e1d82,1
3bef48b39991407bc811bdedb1133d67,0
4656ca607fccf0b91da12099641ca89f,0
0f595099b3a3bfdebfeb30b0702970c6,0
de6e7d7cbef9cf7cacd7521cd48c6e0d,0
f1c1284d34886fa41e04b0fc796446d8,0
30fa9a498d4c126150582fce2fc9238c,0
ffc312d51a618199a39148d0498d3150,0
643ee14d319d94220b73106b9811670e,0
9c6884466dfb8e4a548946d91bf64a09,0
7691c726143babaffa347ac02235fd65,0
8e905b65c0a623fec7293dade4d5d397,0
08a8ccaf03488159ab303e64292d7a71,0
32ab0c0f5c8d701f3c6ce6f332c1db50,0
7013038af6e047c4b381f278dbedbc66,0
9d7d2d61b6c1597487df30b4fa63b6cd,0
14171afcea7677cb378b4ce5f2ddd35e,1
dae868276ebb52cc15ba1f9f4377e063,0
28aad87c975155b4944c494c9f5a31f3,1
97623536ead0a448b4f671e57df147cf,0
add35626f6f35bebc272d4f93b04c3de,0
fd4be5a8c1f7f5ce3da84a55095e5fc8,0
7057ed0ce96f198dcfa326acbeae5e3e,0
948fa77135ed53a7d473073732b98b4a,0
4a1d3102ccf46e0e2322d49b681a3052,0
d424d6336eb3259688f2c2dbffd9004c,1
ca71fe2f653c19a7996f414e12f9fa0b,0
32ffed4e9921c07087af9713d80f7c8f,0
7d7e2be26bc462010159aae530f5ff5e,0
da047b09987ab436386bdc98da452f07,0
751185e6cff47954d66a2c8f8b086ec9,0
9b63ed734103ad0f2ddb9b39bb60bd22,0
c9b9401f54c635087f92760f0f1e8409,0
4852cfe575f5ce1edbdeda30d6cfcbd3,0
99a565708a70b23b1ed70ef8aec59d4a,0
a4929d9ef76fb9e51a62f1c2cce195d0,0
455f32398945b1d4d2932c6d794970cf,0
4ef0c9dcf8d2bfd5970effd8bcefb5e9,1
4c8eb08def178549b735a59ae5175087,0
e49e6ad433a7359daf1a3bdc0c78138a,0
ed77e782fa6a070be5a968fe9ad0f6e6,0
8b26b3d742ca3adfc8a3cb6f7ce001ea,0
4f655ffd281848e574dd2a185d720249,0
c0b46346d5b64a6007544924757343ff,0
0a5a9dbb801a8f24db70647335ae6b68,0
88ae73f8cbb1559563747e98253f5fc6,0
ec1fef6071a8aa909bbf098c862023aa,1
d9234123be200d66dae6884e3ba31702,0
18b5114535587e4c16019045cf3a26a9,0
8bccad40d68abad4418f4dd0b9733444,0
b88f092be78be44f67c0431be61da358,0
47fdae820fe791566464ba68d2aadca5,1
8eaa5033601a8b43703b02903879728a,0
def52ad961778663df25fe6d2438ce2f,0
14d850f1023c50d07a1f4ada29cd569e,0
72a354f23485702f3442bf6a2ddcf354,0
c06764e5cde9e07de1d3c853b0d55129,0
798ed5b1c409f3e901c4a66a7be8ac94,0
184d94d4a99ee33d78941e303f603e4e,0
59a9c744ab38ae1aae36e49e08dfd6da,0
dc4f0c79aa7d822a76c78163a0938b77,1
ac7160711ec1afa3d984a275155e8bc2,0
3616489e9fca5e9192086519dbf27f55,0
291b669ba7ea38521ba7200a2c0a8148,0
b5c4289d9e2730b5fa8ea416bf65e020,1
5949a089cec50bd6cef341a2316b48b3,0
8bf9278072b8e1cde044a46e99640380,0
8b13204f280c79cec2b72bbabeb46cd6,0
687b531a5c222e2a40c23127da7e98f5,0
26573255458c6e91a524fe4d8b3cd557,0
81eebebfda962cc5b55e795d3c959e75,1
91380badd3732a6914858d5feb8b79aa,0
d058901e8648ea37c243c927d2b7354b,0
ec327bb70f80911115340a76da5c486f,0
a693e4ecec7a9d0675b731049a1043dc,0
80c4b08733843edeebe369cd7ca9f408,0
ac8dc2c4c9ec81fe0cfb5ed93d99419e,0
6d0f75d3a0e71ee250e9696379159350,0
1f6c72657c3b184253c3da14a08e3328,0
13633e2a712b64af3802f1ac4c53d375,1
70a76e1072291b49ee76b86452a89eb0,0
4b389fc81868a54fda1b39ec3cd6910c,0
83d4110e6bf96f5f84fcb22aa1adb958,0
